id,visitorReviewsTotal,ratingReviewsTotal,avgRating,rating_total_count,Counts_per_Scores,imageReviewCount,authorCount,maxSingleReviewScoreCount,votedKeywords_totalCount,votedKeywords_reviewCount,votedKeywords_userCount
17008632,2.0,,0.0,2,[],0,2,,,,
16994104,2.0,1.0,3.5,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
38238625,6.0,5.0,4.25,6,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,6,2.0,,,
13542738,8.0,8.0,4.31,8,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,8,4.0,,,
34301947,,,0.0,0,[],0,0,,,,
17089163,4.0,4.0,0.0,4,[],0,4,,10.0,4.0,4.0
17077254,3.0,1.0,4.67,3,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",1,3,2.0,,,
13502118,2.0,1.0,5.0,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
1759466542,2.0,2.0,3.5,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
1331884194,43.0,26.0,4.09,43,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",6,35,12.0,25.0,12.0,12.0
1016565909,560.0,55.0,4.57,560,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 48, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 25, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 178, 'score': None, '__typename': 'VisitorReviewScore'}]",170,277,178.0,595.0,231.0,199.0
37604349,4.0,4.0,4.67,4,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,4,2.0,1.0,1.0,1.0
1710377994,213.0,13.0,4.8,213,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 21, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 129, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}]",103,170,129.0,137.0,43.0,38.0
17083588,2.0,2.0,0.0,2,[],0,2,,2.0,2.0,2.0
17066412,20.0,14.0,5.0,20,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,19,1.0,31.0,18.0,17.0
11681311,8.0,4.0,5.0,8,"[{'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}]",1,5,5.0,11.0,3.0,1.0
1516228281,12.0,,0.0,12,[],5,8,,45.0,12.0,11.0
38478954,3.0,1.0,4.0,3,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,3,1.0,,,
17040179,1.0,,0.0,1,[],0,1,,,,
1999227432,3.0,3.0,4.67,3,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,2.0,,,
17085062,4.0,4.0,4.0,4,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,2.0,,,
21251676,4.0,4.0,4.33,4,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,2.0,2.0,1.0,1.0
17034205,1.0,1.0,0.0,1,[],0,1,,1.0,1.0,1.0
17082552,2.0,2.0,5.0,2,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,2.0,,,
899357642,1.0,1.0,4.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
13542637,35.0,19.0,4.31,35,"[{'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",3,30,14.0,,,
36665687,173.0,18.0,4.48,173,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 86, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}]",28,146,86.0,,,
35261564,7.0,3.0,4.5,7,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,4,2.0,,,
37676673,2.0,2.0,4.5,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
17033101,1.0,1.0,0.0,1,[],0,1,,1.0,1.0,1.0
37746343,1585.0,24.0,4.93,1585,"[{'count': 1342, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 44, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 30, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}]",936,1339,1342.0,552.0,145.0,135.0
13476035,1.0,,0.0,1,[],0,0,,,,
17034450,2.0,2.0,4.0,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
13109923,1.0,1.0,0.0,1,[],0,0,,2.0,1.0,1.0
17068694,1.0,1.0,4.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
1158542754,1024.0,322.0,4.24,1024,"[{'count': 51, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 36, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 303, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 48, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 148, 'score': None, '__typename': 'VisitorReviewScore'}]",81,648,303.0,,,
13072135,441.0,216.0,4.37,441,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 23, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 146, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 32, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 46, 'score': None, '__typename': 'VisitorReviewScore'}]",51,325,146.0,298.0,138.0,126.0
543017588,1.0,1.0,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
16805113,14.0,11.0,4.59,14,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,7,6.0,13.0,4.0,2.0
1459311247,1.0,1.0,4.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
1009102498,3.0,3.0,4.33,3,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,2.0,,,
19656223,3.0,2.0,0.0,3,[],0,3,,2.0,2.0,2.0
1964538214,2.0,,4.5,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
38508070,107.0,36.0,4.51,107,"[{'count': 24, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 47, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",26,69,47.0,62.0,16.0,16.0
19647534,,,0.0,0,[],0,0,,,,
33860247,2.0,2.0,4.5,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
17036012,2.0,2.0,5.0,2,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,2.0,,,
1589817073,1.0,,0.0,1,[],1,0,,,,
21873408,787.0,3.0,4.48,787,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 57, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 301, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 22, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 109, 'score': None, '__typename': 'VisitorReviewScore'}]",313,521,301.0,497.0,221.0,221.0
1318359763,302.0,35.0,4.7,302,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 138, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 24, 'score': None, '__typename': 'VisitorReviewScore'}]",108,190,138.0,299.0,109.0,108.0
12099873,201.0,112.0,4.41,201,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 102, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 41, 'score': None, '__typename': 'VisitorReviewScore'}]",7,181,102.0,27.0,9.0,9.0
1020674760,555.0,1.0,4.54,555,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 21, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 53, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 66, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 268, 'score': None, '__typename': 'VisitorReviewScore'}]",245,433,268.0,285.0,102.0,102.0
1277340604,354.0,37.0,4.69,354,"[{'count': 45, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 190, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}]",91,279,190.0,245.0,84.0,84.0
1329817315,16.0,,4.88,16,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}]",2,15,14.0,,,
1653727115,17.0,15.0,4.32,17,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,16,6.0,,,
1743710148,318.0,29.0,4.66,318,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 190, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",49,248,190.0,182.0,69.0,67.0
38231853,25.0,,4.88,25,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}]",6,20,17.0,17.0,5.0,5.0
32528231,74.0,7.0,4.23,74,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 43, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}]",5,63,43.0,,,
1088067500,184.0,25.0,0.0,184,[],130,118,,656.0,182.0,173.0
1427706646,17.0,17.0,4.06,17,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,17,7.0,,,
17075242,2.0,2.0,4.75,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
1904496897,6.0,6.0,0.0,6,[],0,3,,6.0,5.0,5.0
12970845,306.0,18.0,4.29,306,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 27, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 143, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 79, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",38,265,143.0,,,
1367461796,4.0,2.0,5.0,4,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,6.0,3.0,3.0
1264956495,72.0,,4.81,72,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 51, 'score': None, '__typename': 'VisitorReviewScore'}]",30,64,51.0,,,
36996178,1.0,,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
21274577,13.0,11.0,3.78,13,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,12,3.0,5.0,4.0,4.0
17068368,,,0.0,0,[],0,0,,,,
16992303,,,0.0,0,[],0,0,,,,
13537960,7.0,7.0,4.63,7,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,4,2.0,3.0,3.0,3.0
1757821725,709.0,113.0,3.98,709,"[{'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 99, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 27, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 261, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 181, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 26, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 20, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}]",114,634,261.0,94.0,52.0,50.0
33346894,60.0,15.0,4.9,60,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 32, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",26,42,32.0,53.0,22.0,22.0
35263497,1.0,,0.0,1,[],0,1,,,,
1808493283,1.0,1.0,3.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
16994306,,,0.0,0,[],0,0,,,,
17030450,,,0.0,0,[],0,0,,,,
19828026,4.0,,0.0,4,[],0,1,,1.0,1.0,1.0
17041410,18.0,12.0,4.54,18,"[{'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",0,15,7.0,3.0,3.0,3.0
35476075,62.0,30.0,4.65,62,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 25, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}]",17,46,25.0,,,
32456761,6.0,4.0,4.92,6,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}]",0,5,5.0,,,
1967566859,,,0.0,0,[],0,0,,,,
17036658,1.0,,0.0,1,[],0,1,,,,
17030332,4.0,,0.0,4,[],0,4,,,,
32158904,27.0,19.0,4.5,27,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}]",0,15,17.0,,,
38156208,1.0,1.0,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
17075086,2.0,1.0,4.0,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
1911790757,279.0,6.0,4.82,279,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 226, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 35, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,99,226.0,14.0,5.0,4.0
37817998,70.0,11.0,4.76,70,"[{'count': 50, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}]",0,32,50.0,3.0,2.0,2.0
1311494555,38.0,2.0,4.11,38,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}]",0,9,10.0,6.0,2.0,2.0
34581383,,,0.0,0,[],0,0,,,,
11816108,11.0,9.0,4.75,11,"[{'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,10,7.0,,,
52672575,,,0.0,0,[],0,0,,,,
1487618901,,,0.0,0,[],0,0,,,,
17041252,1.0,1.0,4.5,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
1625029269,71.0,1.0,4.64,71,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 51, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",16,68,51.0,5.0,2.0,2.0
12226327,2.0,2.0,4.5,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
35929011,14.0,5.0,4.7,14,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",3,13,6.0,11.0,3.0,3.0
1149387660,3.0,,0.0,3,[],0,3,,,,
1171524755,,,0.0,0,[],0,0,,,,
17083448,3.0,3.0,5.0,3,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,3.0,,,
39584494,1121.0,71.0,4.68,1121,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 148, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 615, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 30, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 48, 'score': None, '__typename': 'VisitorReviewScore'}]",390,880,615.0,543.0,202.0,197.0
1579631493,,,0.0,0,[],0,0,,,,
16867816,1.0,,0.0,1,[],0,0,,,,
17075259,,,0.0,0,[],0,0,,,,
12453098,7.0,6.0,4.17,7,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,7,3.0,1.0,1.0,1.0
1673944669,,,0.0,0,[],0,0,,,,
13490992,5.0,5.0,4.7,5,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,5,3.0,,,
32165845,1462.0,111.0,3.31,1462,"[{'count': 21, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 284, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 157, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 122, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 257, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 302, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 40, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 29, 'score': None, '__typename': 'VisitorReviewScore'}]",276,1290,302.0,395.0,183.0,175.0
16933121,2410.0,130.0,3.85,2410,"[{'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 54, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 708, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 23, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 43, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 739, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 444, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 108, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 106, 'score': None, '__typename': 'VisitorReviewScore'}]",382,1789,739.0,342.0,152.0,137.0
1316755536,1.0,1.0,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
