id,votedKeywords_음식이 맛있어요,votedKeywords_재료가 신선해요,votedKeywords_친절해요,votedKeywords_뷰가 좋아요,votedKeywords_가성비가 좋아요,votedKeywords_매장이 넓어요,votedKeywords_양이 많아요,votedKeywords_단체모임 하기 좋아요,votedKeywords_특별한 메뉴가 있어요,votedKeywords_주차하기 편해요,votedKeywords_매장이 청결해요,votedKeywords_특별한 날 가기 좋아요,votedKeywords_화장실이 깨끗해요,votedKeywords_혼밥하기 좋아요,votedKeywords_인테리어가 멋져요,votedKeywords_직접 잘 구워줘요,votedKeywords_대화하기 좋아요,votedKeywords_디저트가 맛있어요,votedKeywords_커피가 맛있어요,votedKeywords_사진이 잘 나와요,votedKeywords_음료가 맛있어요,votedKeywords_화장실이 잘 되어있어요,votedKeywords_깨끗해요,votedKeywords_대중교통이 편해요,votedKeywords_술이 다양해요,votedKeywords_기본 안주가 좋아요,votedKeywords_음악이 좋아요,votedKeywords_혼술하기 좋아요,votedKeywords_오래 머무르기 좋아요,votedKeywords_반찬이 잘 나와요,votedKeywords_비싼 만큼 가치있어요,votedKeywords_차분한 분위기에요,votedKeywords_코스요리가 알차요,votedKeywords_야외 공간이 멋져요,votedKeywords_집중하기 좋아요,votedKeywords_좌석이 편해요,votedKeywords_고기 질이 좋아요,votedKeywords_아늑해요,votedKeywords_컨셉이 독특해요,votedKeywords_가격이 합리적이에요,votedKeywords_선물하기 좋아요,votedKeywords_맞춤 지도를 잘해줘요,votedKeywords_샐러드바가 잘 되어있어요,votedKeywords_메뉴 구성이 알차요,votedKeywords_세트 구성이 알차요,votedKeywords_비주얼이 좋아요,votedKeywords_학생과 소통을 잘해요,votedKeywords_선생님이 열정적이에요,votedKeywords_시설이 깔끔해요,votedKeywords_상담이 자세해요,votedKeywords_수업이 체계적이에요,votedKeywords_음식이 빨리 나와요,votedKeywords_아이와 가기 좋아요,votedKeywords_룸이 잘 되어있어요,votedKeywords_현지 맛에 가까워요,votedKeywords_반려동물과 가기 좋아요,votedKeywords_신선해요,votedKeywords_맛있어요,votedKeywords_손질이 깔끔해요,votedKeywords_종류가 다양해요,votedKeywords_포장이 깔끔해요,votedKeywords_건강한 맛이에요,votedKeywords_빵이 맛있어요,votedKeywords_관리 효과가 좋아요,votedKeywords_맞춤 케어를 잘해줘요,votedKeywords_환기가 잘 돼요,votedKeywords_산책로가 잘 되어있어요,votedKeywords_볼거리가 많아요,votedKeywords_신기한 식물이 많아요,votedKeywords_편의시설이 잘 되어있어요,votedKeywords_잡내가 적어요,votedKeywords_행사 상품이 다양해요,votedKeywords_과채가 신선해요,votedKeywords_즉석조리 식품이 맛있어요,votedKeywords_상품이 다양해요,votedKeywords_신상품이 많아요,votedKeywords_향신료가 강하지 않아요,votedKeywords_읽을만한 책이 많아요,votedKeywords_라이브공연이 훌륭해요,votedKeywords_포장이 정성스러워요,votedKeywords_추천을 잘해줘요,votedKeywords_설명이 자세해요
31153275,178.0,75.0,77.0,8.0,131.0,75.0,62.0,25.0,20.0,64.0,53.0,12.0,14.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241665208,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880089687,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16775054,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37078425,866.0,762.0,527.0,38.0,612.0,69.0,175.0,28.0,155.0,67.0,57.0,58.0,14.0,55.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160607112,127.0,64.0,31.0,4.0,44.0,7.0,21.0,4.0,17.0,6.0,4.0,3.0,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485573668,51.0,62.0,45.0,2.0,32.0,1.0,14.0,2.0,9.0,7.0,6.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505835005,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36507254,27.0,15.0,13.0,,7.0,1.0,9.0,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16993920,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19873808,53.0,33.0,19.0,,7.0,1.0,12.0,4.0,19.0,,7.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16814019,7.0,2.0,3.0,,1.0,,4.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20132635,10.0,3.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36237434,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918016965,4.0,2.0,,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32163379,140.0,78.0,41.0,2.0,93.0,3.0,45.0,2.0,41.0,2.0,2.0,4.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16836653,45.0,18.0,10.0,,8.0,1.0,3.0,3.0,13.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32162532,16.0,2.0,3.0,,5.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20279996,8.0,,10.0,,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31523474,26.0,14.0,11.0,,7.0,2.0,6.0,5.0,2.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16794053,12.0,9.0,7.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38531633,21.0,22.0,14.0,,18.0,1.0,9.0,2.0,4.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21514635,25.0,16.0,8.0,2.0,6.0,2.0,8.0,5.0,4.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31561555,68.0,39.0,44.0,24.0,22.0,7.0,16.0,5.0,3.0,8.0,11.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444865,20.0,2.0,1.0,3.0,2.0,3.0,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444866,31.0,27.0,22.0,3.0,14.0,7.0,10.0,9.0,8.0,4.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641467199,4.0,4.0,1.0,3.0,,1.0,,,,1.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877074,89.0,47.0,44.0,48.0,21.0,23.0,16.0,11.0,9.0,13.0,18.0,5.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38289242,102.0,45.0,106.0,,22.0,14.0,27.0,3.0,25.0,6.0,44.0,3.0,11.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221361243,40.0,,37.0,,6.0,,,3.0,13.0,3.0,24.0,,27.0,,22.0,,19.0,,,,,,,,11.0,22.0,23.0,18.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105632765,61.0,29.0,32.0,1.0,20.0,2.0,29.0,7.0,41.0,10.0,15.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16886831,55.0,36.0,38.0,1.0,30.0,9.0,27.0,4.0,10.0,2.0,16.0,2.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110447780,5.0,2.0,6.0,,3.0,,6.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920325511,12.0,10.0,8.0,1.0,8.0,1.0,7.0,1.0,3.0,4.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804395689,4.0,1.0,3.0,,3.0,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16880555,53.0,25.0,24.0,8.0,21.0,6.0,5.0,,7.0,8.0,2.0,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16815747,37.0,26.0,6.0,,22.0,,12.0,,12.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35256413,318.0,135.0,212.0,103.0,97.0,33.0,75.0,13.0,76.0,27.0,104.0,4.0,20.0,47.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029870189,525.0,265.0,318.0,174.0,142.0,38.0,147.0,7.0,111.0,36.0,108.0,7.0,23.0,68.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35363162,186.0,164.0,96.0,33.0,103.0,7.0,28.0,7.0,20.0,1.0,70.0,6.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38461725,30.0,7.0,6.0,,7.0,3.0,5.0,3.0,1.0,,2.0,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092264861,53.0,19.0,26.0,,12.0,9.0,14.0,1.0,17.0,22.0,6.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027660,55.0,44.0,30.0,1.0,23.0,16.0,23.0,8.0,12.0,8.0,17.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356195,134.0,73.0,48.0,25.0,70.0,5.0,57.0,7.0,32.0,15.0,15.0,4.0,5.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679364681,377.0,143.0,186.0,122.0,55.0,30.0,39.0,12.0,78.0,23.0,121.0,8.0,15.0,26.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743641058,19.0,14.0,13.0,,7.0,,7.0,5.0,1.0,7.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17006466,257.0,155.0,129.0,127.0,78.0,107.0,138.0,63.0,56.0,45.0,46.0,19.0,12.0,1.0,14.0,,,,,,,,,,,,,,,,,,37.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12752274,15.0,5.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611832588,21.0,10.0,10.0,,8.0,,6.0,,6.0,,5.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917475845,9.0,2.0,3.0,,2.0,,5.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676084537,29.0,13.0,12.0,16.0,9.0,8.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100931827,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16987492,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16741832,2.0,1.0,1.0,,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16740724,2.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392941596,5.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423132555,1.0,1.0,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13566278,45.0,12.0,19.0,16.0,7.0,16.0,4.0,8.0,2.0,8.0,7.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650485667,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145604226,2.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36917610,19.0,9.0,6.0,,4.0,,,1.0,9.0,,3.0,5.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547926832,,,8.0,,,,,,2.0,,6.0,,,,7.0,,,13.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16740664,34.0,12.0,9.0,6.0,5.0,7.0,8.0,7.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16879457,48.0,23.0,17.0,9.0,15.0,4.0,18.0,2.0,3.0,6.0,4.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37890392,66.0,30.0,32.0,17.0,22.0,3.0,10.0,4.0,9.0,2.0,,,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16696424,1.0,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12078732,55.0,32.0,28.0,13.0,12.0,8.0,10.0,6.0,12.0,14.0,5.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170953717,8.0,,7.0,,1.0,,,,3.0,,,,,,2.0,,1.0,,,,,,,,8.0,1.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33876704,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33244157,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38562971,8.0,6.0,3.0,,3.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240183701,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16685546,191.0,33.0,41.0,1.0,51.0,6.0,35.0,1.0,38.0,7.0,1.0,3.0,2.0,48.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13487619,126.0,30.0,47.0,3.0,19.0,8.0,25.0,3.0,21.0,8.0,6.0,6.0,3.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31063746,118.0,83.0,75.0,,87.0,18.0,57.0,13.0,26.0,16.0,13.0,6.0,2.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958222762,181.0,103.0,85.0,3.0,50.0,37.0,53.0,3.0,55.0,11.0,73.0,2.0,9.0,62.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127018844,55.0,22.0,19.0,,20.0,4.0,20.0,1.0,19.0,2.0,7.0,,,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870880157,54.0,27.0,30.0,3.0,35.0,12.0,10.0,8.0,7.0,6.0,6.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33879688,24.0,4.0,10.0,,9.0,1.0,12.0,,1.0,,5.0,2.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041956317,40.0,5.0,14.0,,10.0,6.0,12.0,,7.0,2.0,5.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20812593,68.0,24.0,33.0,1.0,16.0,19.0,12.0,8.0,2.0,4.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272690715,,,30.0,1.0,5.0,,,,33.0,2.0,9.0,,,,1.0,,2.0,19.0,1.0,,17.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318050113,13.0,6.0,8.0,,5.0,1.0,2.0,1.0,7.0,1.0,5.0,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790337290,20.0,8.0,15.0,,6.0,1.0,1.0,,6.0,1.0,4.0,1.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083974229,25.0,15.0,19.0,,11.0,1.0,2.0,,9.0,4.0,9.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16687738,30.0,9.0,8.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,2.0,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933202377,16.0,4.0,13.0,1.0,5.0,5.0,1.0,,2.0,1.0,6.0,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001501444,20.0,4.0,11.0,,9.0,2.0,7.0,,,,4.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042347075,44.0,16.0,25.0,,13.0,11.0,5.0,3.0,13.0,2.0,17.0,2.0,2.0,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616387423,37.0,13.0,15.0,,14.0,2.0,10.0,,8.0,2.0,6.0,1.0,1.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104794393,22.0,10.0,31.0,1.0,19.0,2.0,2.0,,10.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124919622,7.0,2.0,2.0,,2.0,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378951704,1.0,,9.0,1.0,2.0,,,,,,6.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091853504,,,18.0,,4.0,,,,6.0,2.0,12.0,,1.0,,3.0,,4.0,9.0,18.0,,20.0,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191611389,5.0,7.0,4.0,,6.0,,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224043187,32.0,21.0,16.0,,,,,,7.0,,9.0,,,,5.0,,4.0,,,,,,,,,,,,,12.0,,2.0,,,,,27.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232388375,51.0,29.0,30.0,1.0,16.0,1.0,14.0,8.0,13.0,,5.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405097012,31.0,17.0,19.0,,14.0,9.0,12.0,6.0,6.0,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451805412,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16847283,25.0,19.0,5.0,,7.0,1.0,2.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16843094,11.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21758125,34.0,26.0,18.0,1.0,5.0,2.0,9.0,1.0,10.0,,10.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32709011,106.0,78.0,66.0,5.0,46.0,18.0,18.0,3.0,14.0,17.0,23.0,5.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180567611,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248048946,40.0,27.0,15.0,17.0,12.0,7.0,14.0,5.0,10.0,7.0,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
